    0.000000000000000        1.4999995501688852E-002   1.5000000003374711E-002
   9.9999999999999950E-003   1.4999672328825639E-002   1.5000015453057531E-002
   1.9999999999999934E-002   1.4999304166854219E-002   1.5000060900859159E-002
   2.9999999999999874E-002   1.4998891018147007E-002   1.5000136344843923E-002
